fecha,codigo,producto,indice
2025-01-01,01110204,Empanada al horno,122.37924151131662
2025-02-01,01110204,Empanada al horno,124.3287946167882
2025-03-01,01110204,Empanada al horno,125.58491845764968
2025-04-01,01110204,Empanada al horno,127.80270181378847
2025-05-01,01110204,Empanada al horno,134.43052534302367
2025-06-01,01110204,Empanada al horno,144.4023168847487
2025-07-01,01110204,Empanada al horno,150.5967563670052
2025-08-01,01110204,Empanada al horno,153.07815917763028
2025-09-01,01110204,Empanada al horno,154.16662898562518
2025-10-01,01110204,Empanada al horno,154.43850118886095
2025-11-01,01110204,Empanada al horno,154.33957372405885
2025-12-01,01110204,Empanada al horno,155.0011908318356
2018-01-01,01110213,Queques,101.50976643407219
2018-02-01,01110213,Queques,101.71015879172671
2018-03-01,01110213,Queques,101.30459517183871
2018-04-01,01110213,Queques,101.92261244916716
2018-05-01,01110213,Queques,102.58201633413523
2018-06-01,01110213,Queques,103.52382708798893
2018-07-01,01110213,Queques,104.78054726633262
2018-08-01,01110213,Queques,105.57474190741645
2018-09-01,01110213,Queques,106.60974804976723
2018-10-01,01110213,Queques,106.38176632704916
2018-11-01,01110213,Queques,106.68677443097782
2018-12-01,01110213,Queques,106.68677443097782
2019-01-01,01110213,Queques,106.89295225609744
2019-02-01,01110213,Queques,106.95995559827513
2019-03-01,01110213,Queques,106.70239721789588
2019-04-01,01110213,Queques,106.63534407121931
2019-05-01,01110213,Queques,106.89526257974384
2019-06-01,01110213,Queques,107.22279604831076
2019-07-01,01110213,Queques,107.22279604831076
2019-08-01,01110213,Queques,106.6769687629821
2019-09-01,01110213,Queques,106.49316828539195
2019-10-01,01110213,Queques,106.76789502127349
2019-11-01,01110213,Queques,108.46949179123375
2019-12-01,01110213,Queques,107.48649830236197
2020-01-01,01110213,Queques,107.42173360258928
2020-02-01,01110213,Queques,106.92853803600603
2020-03-01,01110213,Queques,108.09079048381824
2020-04-01,01110213,Queques,108.09079048381824
2020-05-01,01110213,Queques,108.21816828246595
2020-06-01,01110213,Queques,107.22760683707824
2020-07-01,01110213,Queques,107.0169691819963
2020-08-01,01110213,Queques,105.73764916499735
2020-09-01,01110213,Queques,107.41462971229183
2020-10-01,01110213,Queques,108.09242635214811
2020-11-01,01110213,Queques,107.73471158999442
2020-12-01,01110213,Queques,110.28793806114969
2021-01-01,01110213,Queques,109.24984729810687
2021-02-01,01110213,Queques,109.63736656186754
2021-03-01,01110213,Queques,109.61585753483014
2021-04-01,01110213,Queques,111.31120174559992
2021-05-01,01110213,Queques,111.79364279866448
2021-06-01,01110213,Queques,112.11947476867405
2021-07-01,01110213,Queques,112.23520925295631
2021-08-01,01110213,Queques,112.61106914389163
2021-09-01,01110213,Queques,112.30001351705053
2021-10-01,01110213,Queques,113.3000778470086
2021-11-01,01110213,Queques,113.88529374173935
2021-12-01,01110213,Queques,114.1092205869626
2022-01-01,01110213,Queques,114.16275437223904
2022-02-01,01110213,Queques,114.16275437223904
2022-03-01,01110213,Queques,115.55029537612927
2022-04-01,01110213,Queques,118.16679823037353
2022-05-01,01110213,Queques,120.04788250141394
2022-06-01,01110213,Queques,118.2038297371373
2022-07-01,01110213,Queques,119.76799099245284
2022-08-01,01110213,Queques,120.19809892103393
2022-09-01,01110213,Queques,118.85527304788106
2022-10-01,01110213,Queques,119.72570115462563
2022-11-01,01110213,Queques,120.36027028223428
2022-12-01,01110213,Queques,120.41557980735375
2023-01-01,01110213,Queques,121.05528624574822
2023-02-01,01110213,Queques,120.49327785110523
2023-03-01,01110213,Queques,120.5352535016732
2023-04-01,01110213,Queques,121.18965412908611
2023-05-01,01110213,Queques,122.91119853177092
2023-06-01,01110213,Queques,123.65461283162591
2023-07-01,01110213,Queques,122.84767638442577
2023-08-01,01110213,Queques,123.3612287253645
2023-09-01,01110213,Queques,123.34509230046041
2023-10-01,01110213,Queques,123.34509230046041
2023-11-01,01110213,Queques,123.4121619710595
2023-12-01,01110213,Queques,124.18264036142683
2024-01-01,01110213,Queques,124.18264036142683
2024-02-01,01110213,Queques,124.18264036142683
2024-03-01,01110213,Queques,125.00739890635981
2024-04-01,01110213,Queques,124.59870132674355
2024-05-01,01110213,Queques,124.81439600031167
2024-06-01,01110213,Queques,126.78891467489754
2024-07-01,01110213,Queques,127.06456116488916
2024-08-01,01110213,Queques,127.2565470351425
2024-09-01,01110213,Queques,128.93550975494594
2024-10-01,01110213,Queques,131.0543486015864
2024-11-01,01110213,Queques,131.8686775258999
2024-12-01,01110213,Queques,132.49225615044847
2025-01-01,01110213,Queques,132.8171111144474
2025-02-01,01110213,Queques,133.84499893715997
2025-03-01,01110213,Queques,133.86333979296757
2025-04-01,01110213,Queques,135.0583175202413
2025-05-01,01110213,Queques,141.34869973667102
2025-06-01,01110213,Queques,146.8539275267566
2025-07-01,01110213,Queques,149.64998234865197
2025-08-01,01110213,Queques,152.03293910745109
2025-09-01,01110213,Queques,152.47137392932768
2025-10-01,01110213,Queques,153.06569962545774
2025-11-01,01110213,Queques,152.70323737745107
2025-12-01,01110213,Queques,152.8893037270087
2018-01-01,01110214,Llauchas,103.07143150951488
2018-02-01,01110214,Llauchas,104.35676813940387
2018-03-01,01110214,Llauchas,105.18767163875991
2018-04-01,01110214,Llauchas,104.10155473112765
2018-05-01,01110214,Llauchas,104.70116162214791
2018-06-01,01110214,Llauchas,105.51735444359491
2018-07-01,01110214,Llauchas,104.96515739762657
2018-08-01,01110214,Llauchas,104.95571753320559
2018-09-01,01110214,Llauchas,104.95571753320559
2018-10-01,01110214,Llauchas,106.22456487587635
2018-11-01,01110214,Llauchas,106.22456487587635
2018-12-01,01110214,Llauchas,107.4745038523925
2019-01-01,01110214,Llauchas,107.4745038523925
2019-02-01,01110214,Llauchas,107.4745038523925
2019-03-01,01110214,Llauchas,107.4745038523925
2019-04-01,01110214,Llauchas,107.4745038523925
2019-05-01,01110214,Llauchas,106.77695890011675
2019-06-01,01110214,Llauchas,106.77695890011675
2019-07-01,01110214,Llauchas,106.77695890011675
2019-08-01,01110214,Llauchas,106.77695890011675
2019-09-01,01110214,Llauchas,107.87967887023633
2019-10-01,01110214,Llauchas,109.18387471845958
2019-11-01,01110214,Llauchas,110.61507201734845
2019-12-01,01110214,Llauchas,109.89714349032657
2020-01-01,01110214,Llauchas,110.77645836669538
2020-02-01,01110214,Llauchas,110.77645836669538
2020-03-01,01110214,Llauchas,110.77645836669538
2020-04-01,01110214,Llauchas,110.77645836669538
2020-05-01,01110214,Llauchas,111.38800701708522
2020-06-01,01110214,Llauchas,111.38800701708522
2020-07-01,01110214,Llauchas,111.69459034636216
2020-08-01,01110214,Llauchas,111.69459034636216
2020-09-01,01110214,Llauchas,110.77645836669538
2020-10-01,01110214,Llauchas,111.38800701708522
2020-11-01,01110214,Llauchas,111.80793566880705
2020-12-01,01110214,Llauchas,111.80793566880705
2021-01-01,01110214,Llauchas,112.53834696821292
2021-02-01,01110214,Llauchas,112.53834696821292
2021-03-01,01110214,Llauchas,111.80793566880705
2021-04-01,01110214,Llauchas,111.27599565162222
2021-05-01,01110214,Llauchas,111.38800701708522
2021-06-01,01110214,Llauchas,112.11567493933865
2021-07-01,01110214,Llauchas,112.11567493933865
2021-08-01,01110214,Llauchas,112.22853149251515
2021-09-01,01110214,Llauchas,112.22853149251515
2021-10-01,01110214,Llauchas,112.22853149251515
2021-11-01,01110214,Llauchas,112.22853149251515
2021-12-01,01110214,Llauchas,112.22853149251515
2022-01-01,01110214,Llauchas,112.22853149251515
2022-02-01,01110214,Llauchas,112.22853149251515
2022-03-01,01110214,Llauchas,112.96169003898065
2022-04-01,01110214,Llauchas,119.17840596013431
2022-05-01,01110214,Llauchas,121.03848803677684
2022-06-01,01110214,Llauchas,121.49479884624104
2022-07-01,01110214,Llauchas,122.96359306671512
2022-08-01,01110214,Llauchas,123.76688090891206
2022-09-01,01110214,Llauchas,122.93394183841451
2022-10-01,01110214,Llauchas,122.93394183841451
2022-11-01,01110214,Llauchas,127.83189403300837
2022-12-01,01110214,Llauchas,129.50753014478911
2023-01-01,01110214,Llauchas,130.3535680768831
2023-02-01,01110214,Llauchas,131.07319317118336
2023-03-01,01110214,Llauchas,132.12194302971292
2023-04-01,01110214,Llauchas,132.12194302971292
2023-05-01,01110214,Llauchas,132.12194302971292
2023-06-01,01110214,Llauchas,132.12194302971292
2023-07-01,01110214,Llauchas,132.12194302971292
2023-08-01,01110214,Llauchas,132.87842202343265
2023-09-01,01110214,Llauchas,132.87842202343265
2023-10-01,01110214,Llauchas,132.87842202343265
2023-11-01,01110214,Llauchas,132.87842202343265
2023-12-01,01110214,Llauchas,132.87842202343265
2024-01-01,01110214,Llauchas,132.87842202343265
2024-02-01,01110214,Llauchas,132.87842202343265
2024-03-01,01110214,Llauchas,132.14888571002504
2024-04-01,01110214,Llauchas,132.14888571002504
2024-05-01,01110214,Llauchas,132.14888571002504
2024-06-01,01110214,Llauchas,132.14888571002504
2024-07-01,01110214,Llauchas,132.14888571002504
2024-08-01,01110214,Llauchas,132.14888571002504
2024-09-01,01110214,Llauchas,137.03791892969534
2024-10-01,01110214,Llauchas,140.7567599617384
2024-11-01,01110214,Llauchas,142.89021846870176
2024-12-01,01110214,Llauchas,142.35355097298756
2025-01-01,01110214,Llauchas,143.13942268521274
2025-02-01,01110214,Llauchas,143.9296329503024
2025-03-01,01110214,Llauchas,144.86988647999974
2025-04-01,01110214,Llauchas,148.24239752777942
2025-05-01,01110214,Llauchas,160.87702854983183
2025-06-01,01110214,Llauchas,179.25404833100862
2025-07-01,01110214,Llauchas,188.18099023234578
2025-08-01,01110214,Llauchas,189.00369185056633
2025-09-01,01110214,Llauchas,190.51595789861398
2025-10-01,01110214,Llauchas,191.4266944857876
2025-11-01,01110214,Llauchas,192.95834799449048
2025-12-01,01110214,Llauchas,191.4266944857876
2018-01-01,01110216,Cuñapé,102.43130894054728
2018-02-01,01110216,Cuñapé,101.71234811851748
2018-03-01,01110216,Cuñapé,100.84209292490138
2018-04-01,01110216,Cuñapé,100.92387022288256
2018-05-01,01110216,Cuñapé,101.07019675114883
2018-06-01,01110216,Cuñapé,101.88394895883539
2018-07-01,01110216,Cuñapé,102.82689228630866
2018-08-01,01110216,Cuñapé,102.77604100900363
2018-09-01,01110216,Cuñapé,102.86950679713722
2018-10-01,01110216,Cuñapé,102.81748317931026
2018-11-01,01110216,Cuñapé,102.83634956938523
2018-12-01,01110216,Cuñapé,102.77604100900363
2019-01-01,01110216,Cuñapé,102.61104885229815
2019-02-01,01110216,Cuñapé,102.68719424924096
2019-03-01,01110216,Cuñapé,102.69593678060755
2019-04-01,01110216,Cuñapé,102.68719424924096
2019-05-01,01110216,Cuñapé,102.7355324810199
2019-06-01,01110216,Cuñapé,102.77604100900363
2019-07-01,01110216,Cuñapé,103.90095310525102
2019-08-01,01110216,Cuñapé,104.42494500328576
2019-09-01,01110216,Cuñapé,104.42494500328576
2019-10-01,01110216,Cuñapé,104.47328323506471
2019-11-01,01110216,Cuñapé,104.42494500328576
2019-12-01,01110216,Cuñapé,104.47328323506471
2020-01-01,01110216,Cuñapé,104.3864385522501
2020-02-01,01110216,Cuñapé,104.43368753465234
2020-03-01,01110216,Cuñapé,104.47328323506471
2020-04-01,01110216,Cuñapé,104.47328323506471
2020-05-01,01110216,Cuñapé,104.47328323506471
2020-06-01,01110216,Cuñapé,104.47328323506471
2020-07-01,01110216,Cuñapé,103.41550660198064
2020-08-01,01110216,Cuñapé,101.77238877290351
2020-09-01,01110216,Cuñapé,102.85058031286023
2020-10-01,01110216,Cuñapé,102.81007178487651
2020-11-01,01110216,Cuñapé,102.81007178487651
2020-12-01,01110216,Cuñapé,102.76173355309757
2021-01-01,01110216,Cuñapé,102.76173355309757
2021-02-01,01110216,Cuñapé,102.72322710206193
2021-03-01,01110216,Cuñapé,102.72322710206193
2021-04-01,01110216,Cuñapé,102.67727769874342
2021-05-01,01110216,Cuñapé,102.632592287998
2021-06-01,01110216,Cuñapé,102.67727769874342
2021-07-01,01110216,Cuñapé,102.67727769874342
2021-08-01,01110216,Cuñapé,102.67727769874342
2021-09-01,01110216,Cuñapé,102.632592287998
2021-10-01,01110216,Cuñapé,102.632592287998
2021-11-01,01110216,Cuñapé,101.59490927602502
2021-12-01,01110216,Cuñapé,101.59490927602502
2022-01-01,01110216,Cuñapé,102.4714327313494
2022-02-01,01110216,Cuñapé,102.4714327313494
2022-03-01,01110216,Cuñapé,102.4714327313494
2022-04-01,01110216,Cuñapé,103.35701043573071
2022-05-01,01110216,Cuñapé,103.35701043573071
2022-06-01,01110216,Cuñapé,104.41624208709143
2022-07-01,01110216,Cuñapé,104.41624208709143
2022-08-01,01110216,Cuñapé,106.95784293436263
2022-09-01,01110216,Cuñapé,107.53262702266575
2022-10-01,01110216,Cuñapé,107.6170828770199
2022-11-01,01110216,Cuñapé,107.61708304488079
2022-12-01,01110216,Cuñapé,107.6170828770199
2023-01-01,01110216,Cuñapé,110.10353990806459
2023-02-01,01110216,Cuñapé,110.01908405371046
2023-03-01,01110216,Cuñapé,110.01908405371046
2023-04-01,01110216,Cuñapé,110.06503345702893
2023-05-01,01110216,Cuñapé,110.01908405371046
2023-06-01,01110216,Cuñapé,111.46237506436165
2023-07-01,01110216,Cuñapé,111.50962404676388
2023-08-01,01110216,Cuñapé,111.60816947357657
2023-09-01,01110216,Cuñapé,111.65003683554156
2023-10-01,01110216,Cuñapé,111.59892537384233
2023-11-01,01110216,Cuñapé,111.59892537384233
2023-12-01,01110216,Cuñapé,112.14945524077994
2024-01-01,01110216,Cuñapé,112.14945524077994
2024-02-01,01110216,Cuñapé,112.14945524077994
2024-03-01,01110216,Cuñapé,112.14945524077994
2024-04-01,01110216,Cuñapé,112.14945524077994
2024-05-01,01110216,Cuñapé,112.20056670247918
2024-06-01,01110216,Cuñapé,112.20056670247918
2024-07-01,01110216,Cuñapé,112.14945524077994
2024-08-01,01110216,Cuñapé,115.13132232664445
2024-09-01,01110216,Cuñapé,116.92241121722003
2024-10-01,01110216,Cuñapé,116.93867710624029
2024-11-01,01110216,Cuñapé,117.32704864417742
2024-12-01,01110216,Cuñapé,120.60419513820769
2025-01-01,01110216,Cuñapé,122.17860582251967
2025-02-01,01110216,Cuñapé,124.35811224491884
2025-03-01,01110216,Cuñapé,122.88107196112318
2025-04-01,01110216,Cuñapé,122.27312258774488
2025-05-01,01110216,Cuñapé,127.43680854775974
2025-06-01,01110216,Cuñapé,133.01228381621516
2025-07-01,01110216,Cuñapé,137.4078821119155
2025-08-01,01110216,Cuñapé,138.00660433951043
2025-09-01,01110216,Cuñapé,139.32496705791712
2025-10-01,01110216,Cuñapé,139.37351763373394
2025-11-01,01110216,Cuñapé,138.10503293513707
2025-12-01,01110216,Cuñapé,137.64234601978325
2018-01-01,01110221,Productos de panadería y pastelería frita,82.3600252007944
2018-02-01,01110221,Productos de panadería y pastelería frita,82.610788705227
2018-03-01,01110221,Productos de panadería y pastelería frita,82.37820542822799
2018-04-01,01110221,Productos de panadería y pastelería frita,82.84473124415528
2018-05-01,01110221,Productos de panadería y pastelería frita,82.67045169949336
2018-06-01,01110221,Productos de panadería y pastelería frita,82.53589795270017
2018-07-01,01110221,Productos de panadería y pastelería frita,82.44644687996492
2018-08-01,01110221,Productos de panadería y pastelería frita,82.53589795270017
2018-09-01,01110221,Productos de panadería y pastelería frita,82.72246230286899
2018-10-01,01110221,Productos de panadería y pastelería frita,82.72246230286899
2018-11-01,01110221,Productos de panadería y pastelería frita,82.81972070570114
2018-12-01,01110221,Productos de panadería y pastelería frita,82.72246230286899
2019-01-01,01110221,Productos de panadería y pastelería frita,82.81972070570114
2019-02-01,01110221,Productos de panadería y pastelería frita,82.72246230286899
2019-03-01,01110221,Productos de panadería y pastelería frita,83.52802593120605
2019-04-01,01110221,Productos de panadería y pastelería frita,83.52802593120605
2019-05-01,01110221,Productos de panadería y pastelería frita,83.33075808724966
2019-06-01,01110221,Productos de panadería y pastelería frita,83.42801649008177
2019-07-01,01110221,Productos de panadería y pastelería frita,83.42801649008177
2019-08-01,01110221,Productos de panadería y pastelería frita,83.23617508699989
2019-09-01,01110221,Productos de panadería y pastelería frita,83.23617508699989
2019-10-01,01110221,Productos de panadería y pastelería frita,83.14419373708081
2019-11-01,01110221,Productos de panadería y pastelería frita,83.33075808724966
2019-12-01,01110221,Productos de panadería y pastelería frita,83.55844774374097
2020-01-01,01110221,Productos de panadería y pastelería frita,84.24410210632884
2020-02-01,01110221,Productos de panadería y pastelería frita,84.14409266520458
2020-03-01,01110221,Productos de panadería y pastelería frita,84.4526874513941
2020-04-01,01110221,Productos de panadería y pastelería frita,84.4526874513941
